app,review,stars,at,userName,thumbsUpCount,replyContent,review_clean,char_len,word_len,vader_compound,vader_label,tb_polarity,stars_label
Swiggy,"WORST EXPERIENCE EVER, WORST APP, WORST SERVICE, SCAMMER GOONS MY REFUND IS NOT BEING CREDITED.",1,2025-10-02 18:36:32,Aeman Razzaqi,0,"Hey there, that should not have happened and we would like to get this checked right away. Kindly help us with your order ID over an email to swiggysocial@swiggy.in, it will help us take this up with our executives and work on corrective measures.",bad experience ever bad app bad service scammer goon refund credit,95,11,-0.9372,negative,-1.0,negative
Swiggy,good foot,5,2025-10-02 18:34:53,Dharmesh Sagar,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good foot,9,2,0.4404,positive,0.7,positive
Swiggy,"Absolutely bad service, bad experience",1,2025-10-02 18:32:46,Vipul Kumar,0,"Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",absolutely bad service bad experience,38,5,-0.8204,negative,-0.6999999999999998,negative
Swiggy,"order are always delayed, hate this app",1,2025-10-02 18:28:50,madhu sashank,0,"Hi, please let us know how we can make our service better by writing to us at swiggysocial@swiggy.in from your registered email address.",order always delay hate app,39,5,-0.6808,negative,-0.8,negative
Swiggy,eye,5,2025-10-02 18:26:05,Arabinda Swain,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",eye,3,1,0.0,neutral,0.0,positive
Swiggy,worst experience ever waited for an hour and still the order not arrived. not going to order any thing from this app ever,1,2025-10-02 18:22:53,Akhilesh suryavanshi,0,"Hey there, we are sorry for the unpleasant experience you had. Please share more details about the incident by writing an email at swiggysocial@swiggy.in from your registered email ID. we'll take it up.",bad experience ever wait hour still order arrive order thing app ever,121,12,-0.6249,negative,-1.0,negative
Swiggy,don't order Swiggy if u order any after 2 hours latter sorry sir your order our delivery partner didn't respond your money refund total time waste. iam facing not frist time many times,1,2025-10-02 18:22:40,ganga .ramakrishna,0,"Hey there, please drop an email at swiggysocial@swiggy.in with your order ID, it will help us get this checked and get back to you with an apt resolution.",order swiggy order hour latter sorry sir order delivery partner respond money refund total time waste iam face frist time many time,184,22,-0.5233,negative,-0.039999999999999994,negative
Swiggy,"Won't let me order at my location anymore saying ""you've moved from your location"" like hell I am.",1,2025-10-02 18:21:18,Nikhil,0,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",win let order location anymore say move location like hell,98,10,-0.4767,negative,0.0,negative
Swiggy,very good app,5,2025-10-02 18:19:14,Rizwana Khatun,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good app,13,2,0.4927,positive,0.9099999999999999,positive
Swiggy,Regarding refund it's so FAST. Every time I feel refund is so fast like lightning speed. Happy to be your loyal customer.,5,2025-10-02 18:17:51,senthil hariharan,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",regard refund fast every time feel refund fast like lightning speed happy loyal customer,121,14,0.8617,positive,0.38333333333333336,positive
Swiggy,very nice 👌,5,2025-10-02 18:15:57,Hariom Yadav,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice hand,11,2,0.8679,positive,0.78,positive
Swiggy,good 👍👍👍,5,2025-10-02 18:10:37,mohd dawood,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good thumb thumb thumb,8,4,0.4404,positive,0.7,positive
Swiggy,delivery is too late.....much or expected time delivery partner are not responding at right time,1,2025-10-02 18:10:37,Purnima Amzare,0,That doesn't seem right. Kindly help us with more details of this concern by writing to us at swiggysocial@swiggy.in from your registered email ID and we'll get this checked right away for you.,delivery late much expect time delivery partner respond right time,96,10,0.0,neutral,0.09285714285714285,negative
Swiggy,"I ordered a food, waited for half n hour and only received half of the items, i contacted the support team and they kept me on hold for more than 45 mins and proceeded to give me a coupon for an amount lesser than the amount of the items I paid for, absolutely disappointing customer care.",1,2025-10-02 18:07:41,Sreehari,0,This shouldn't have happened. Kindly help us with the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email ID & we will have this checked.,order food wait half hour receive half item contact support team keep hold min proceed give coupon amount less amount item pay absolutely disappointing customer care,289,26,0.3961,positive,-0.07222222222222222,negative
Swiggy,"Very disappointing experience! My food was delivered more than an hour late, and it arrived completely cold and inedible. This is unacceptable service — I paid for a proper meal, not something I have to throw away. I will think twice before ordering again.🤬😡",1,2025-10-02 18:06:54,Pravin Ballal,0,"Hey there, we apologize for the inconvenience caused. We request you to kindly let us know more about the issue by writing to us at swiggysocial@swiggy.in from your registered email address, so we can look into it and have it fixed at the earliest.",disappointing experience food deliver hour late arrive completely cold inedible unacceptable service pay proper meal something throw away think twice order face symbol mouth enraged face,258,26,-0.7773,negative,-0.275,negative
Swiggy,bhut ajeeb ho,1,2025-10-02 18:02:52,shabana Anjum,0,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",bhut ajeeb,13,2,0.0,neutral,0.0,negative
Swiggy,🙏🙏🙏🙏🙏🤗🎉🎉,5,2025-10-02 18:01:50,Bidyut Rakshit,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",fold hand fold hand fold hand fold hand fold hand smile face open hand party popper party popper,8,18,0.802,positive,0.0,positive
Swiggy,"We ordered food on Swiggy over 2 hours ago, and we still have zero clue where it is. No updates, no calls, nothing. The app says “on the way” — but clearly it’s not. Customer support is useless, just scripted replies with no real help. We’re hungry, frustrated, and completely disappointed. This kind of service is unacceptable. If you can't deliver, at least communicate. Definitely rethinking using Swiggy again.",1,2025-10-02 18:00:58,VasaviPokala,1,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",order food swiggy hour ago still zero clue update call nothing app say way clearly customer support useless script reply real help hungry frustrated completely disappoint kind service unacceptable deliver least communicate definitely rethink use swiggy,414,36,-0.9613,negative,-0.225,negative
Swiggy,NEVER DELIVER FOOD ON TIME,1,2025-10-02 17:58:40,shekhar rao,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in, so we can make our services better.",never deliver food time,26,4,0.0,neutral,0.0,negative
Swiggy,"I will never buy food from Swiggy, the poor food quality, poor presentation, quantity and taste is awfull. Thank you",1,2025-10-02 17:57:27,Ashutosh mohanty,0,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",never buy food swiggy poor food quality poor presentation quantity taste awfull thank,116,13,-0.5719,negative,-0.4,negative
